Fes,X,segment,state,case_count,year,Month,Week,weekday,day,Festival,Season,Festival1
5686,22-03-2018,2,JHARKHAND,0,2018,3,12,5,22,NA,Spring,0
5687,22-03-2018,2,KERALA,2440,2018,3,12,5,22,NA,Spring,0
5688,22-03-2018,2,KARNATAKA,2464,2018,3,12,5,22,NA,Spring,0
5689,22-03-2018,2,MAHARASHTRA,635,2018,3,12,5,22,NA,Spring,0
5690,22-03-2018,2,MADHYA PRADESH,919,2018,3,12,5,22,NA,Spring,0
5691,22-03-2018,2,ORISSA,3154,2018,3,12,5,22,NA,Spring,0
5692,22-03-2018,2,PUNJAB,0,2018,3,12,5,22,NA,Spring,0
5693,22-03-2018,2,TAMIL NADU,9590,2018,3,12,5,22,NA,Spring,0
5694,22-03-2018,2,TRIPURA,516,2018,3,12,5,22,NA,Spring,0
5695,22-03-2018,2,UTTAR PRADESH,568,2018,3,12,5,22,NA,Spring,0
5696,22-03-2018,2,WEST BENGAL,2872,2018,3,12,5,22,NA,Spring,0
5697,23-03-2018,2,ASSAM,1454,2018,3,12,6,23,NA,Spring,0
5698,23-03-2018,2,BIHAR,2052,2018,3,12,6,23,NA,Spring,0
5699,23-03-2018,2,CHHATTISGARH,774,2018,3,12,6,23,NA,Spring,0
5700,23-03-2018,2,GUJARAT,381,2018,3,12,6,23,NA,Spring,0
5701,23-03-2018,2,HARYANA,0,2018,3,12,6,23,NA,Spring,0
5702,23-03-2018,2,JHARKHAND,0,2018,3,12,6,23,NA,Spring,0
5703,23-03-2018,2,KERALA,2026,2018,3,12,6,23,NA,Spring,0
5704,23-03-2018,2,KARNATAKA,2398,2018,3,12,6,23,NA,Spring,0
5705,23-03-2018,2,MAHARASHTRA,608,2018,3,12,6,23,NA,Spring,0
5706,23-03-2018,2,MADHYA PRADESH,876,2018,3,12,6,23,NA,Spring,0
5707,23-03-2018,2,ORISSA,2760,2018,3,12,6,23,NA,Spring,0
5708,23-03-2018,2,PUNJAB,0,2018,3,12,6,23,NA,Spring,0
5709,23-03-2018,2,TAMIL NADU,7614,2018,3,12,6,23,NA,Spring,0
5710,23-03-2018,2,TRIPURA,551,2018,3,12,6,23,NA,Spring,0
5711,23-03-2018,2,UTTAR PRADESH,460,2018,3,12,6,23,NA,Spring,0
5712,23-03-2018,2,WEST BENGAL,2483,2018,3,12,6,23,NA,Spring,0
5713,24-03-2018,2,ASSAM,1364,2018,3,12,7,24,NA,Spring,0
5714,24-03-2018,2,BIHAR,1995,2018,3,12,7,24,NA,Spring,0
5715,24-03-2018,2,CHHATTISGARH,760,2018,3,12,7,24,NA,Spring,0
5716,24-03-2018,2,GUJARAT,529,2018,3,12,7,24,NA,Spring,0
5717,24-03-2018,2,HARYANA,0,2018,3,12,7,24,NA,Spring,0
5718,24-03-2018,2,JHARKHAND,0,2018,3,12,7,24,NA,Spring,0
5719,24-03-2018,2,KERALA,2091,2018,3,12,7,24,NA,Spring,0
5720,24-03-2018,2,KARNATAKA,2227,2018,3,12,7,24,NA,Spring,0
5721,24-03-2018,2,MAHARASHTRA,479,2018,3,12,7,24,NA,Spring,0
5722,24-03-2018,2,MADHYA PRADESH,1151,2018,3,12,7,24,NA,Spring,0
5723,24-03-2018,2,ORISSA,2854,2018,3,12,7,24,NA,Spring,0
5724,24-03-2018,2,PUNJAB,0,2018,3,12,7,24,NA,Spring,0
5725,24-03-2018,2,TAMIL NADU,8188,2018,3,12,7,24,NA,Spring,0
5726,24-03-2018,2,TRIPURA,493,2018,3,12,7,24,NA,Spring,0
5727,24-03-2018,2,UTTAR PRADESH,401,2018,3,12,7,24,NA,Spring,0
5728,24-03-2018,2,WEST BENGAL,1710,2018,3,12,7,24,NA,Spring,0
5729,25-03-2018,2,ASSAM,1048,2018,3,13,1,25,NA,Spring,0
5730,25-03-2018,2,BIHAR,969,2018,3,13,1,25,NA,Spring,0
5731,25-03-2018,2,CHHATTISGARH,517,2018,3,13,1,25,NA,Spring,0
5732,25-03-2018,2,GUJARAT,448,2018,3,13,1,25,NA,Spring,0
5733,25-03-2018,2,HARYANA,0,2018,3,13,1,25,NA,Spring,0
5734,25-03-2018,2,JHARKHAND,0,2018,3,13,1,25,NA,Spring,0
5735,25-03-2018,2,KERALA,1619,2018,3,13,1,25,NA,Spring,0
5736,25-03-2018,2,KARNATAKA,1920,2018,3,13,1,25,NA,Spring,0
5737,25-03-2018,2,MAHARASHTRA,337,2018,3,13,1,25,NA,Spring,0
5738,25-03-2018,2,MADHYA PRADESH,608,2018,3,13,1,25,NA,Spring,0
5739,25-03-2018,2,ORISSA,2332,2018,3,13,1,25,NA,Spring,0
5740,25-03-2018,2,PUNJAB,0,2018,3,13,1,25,NA,Spring,0
5741,25-03-2018,2,TAMIL NADU,5599,2018,3,13,1,25,NA,Spring,0
5742,25-03-2018,2,TRIPURA,432,2018,3,13,1,25,NA,Spring,0
5743,25-03-2018,2,UTTAR PRADESH,286,2018,3,13,1,25,NA,Spring,0
5744,25-03-2018,2,WEST BENGAL,1844,2018,3,13,1,25,NA,Spring,0
5745,26-03-2018,2,ASSAM,1322,2018,3,13,2,26,Navmi,Spring,Navmi
5746,26-03-2018,2,BIHAR,1263,2018,3,13,2,26,Navmi,Spring,Navmi
5747,26-03-2018,2,CHHATTISGARH,631,2018,3,13,2,26,Navmi,Spring,Navmi
5748,26-03-2018,2,GUJARAT,325,2018,3,13,2,26,Navmi,Spring,Navmi
5749,26-03-2018,2,HARYANA,0,2018,3,13,2,26,Navmi,Spring,Navmi
5750,26-03-2018,2,JHARKHAND,0,2018,3,13,2,26,Navmi,Spring,Navmi
5751,26-03-2018,2,KERALA,2022,2018,3,13,2,26,Navmi,Spring,Navmi
5752,26-03-2018,2,KARNATAKA,1916,2018,3,13,2,26,Navmi,Spring,Navmi
5753,26-03-2018,2,MAHARASHTRA,414,2018,3,13,2,26,Navmi,Spring,Navmi
5754,26-03-2018,2,MADHYA PRADESH,466,2018,3,13,2,26,Navmi,Spring,Navmi
5755,26-03-2018,2,ORISSA,1615,2018,3,13,2,26,Navmi,Spring,Navmi
5756,26-03-2018,2,PUNJAB,0,2018,3,13,2,26,Navmi,Spring,Navmi
5757,26-03-2018,2,TAMIL NADU,5438,2018,3,13,2,26,Navmi,Spring,Navmi
5758,26-03-2018,2,TRIPURA,485,2018,3,13,2,26,Navmi,Spring,Navmi
5759,26-03-2018,2,UTTAR PRADESH,312,2018,3,13,2,26,Navmi,Spring,Navmi
5760,26-03-2018,2,WEST BENGAL,1525,2018,3,13,2,26,Navmi,Spring,Navmi
5761,27-03-2018,2,ASSAM,984,2018,3,13,3,27,NA,Spring,0
5762,27-03-2018,2,BIHAR,1272,2018,3,13,3,27,NA,Spring,0
5763,27-03-2018,2,CHHATTISGARH,676,2018,3,13,3,27,NA,Spring,0
5764,27-03-2018,2,GUJARAT,301,2018,3,13,3,27,NA,Spring,0
5765,27-03-2018,2,HARYANA,0,2018,3,13,3,27,NA,Spring,0
5766,27-03-2018,2,JHARKHAND,0,2018,3,13,3,27,NA,Spring,0
5767,27-03-2018,2,KERALA,2230,2018,3,13,3,27,NA,Spring,0
5768,27-03-2018,2,KARNATAKA,2038,2018,3,13,3,27,NA,Spring,0
5769,27-03-2018,2,MAHARASHTRA,397,2018,3,13,3,27,NA,Spring,0
5770,27-03-2018,2,MADHYA PRADESH,582,2018,3,13,3,27,NA,Spring,0
5771,27-03-2018,2,ORISSA,1579,2018,3,13,3,27,NA,Spring,0
5772,27-03-2018,2,PUNJAB,0,2018,3,13,3,27,NA,Spring,0
5773,27-03-2018,2,TAMIL NADU,5272,2018,3,13,3,27,NA,Spring,0
5774,27-03-2018,2,TRIPURA,404,2018,3,13,3,27,NA,Spring,0
5775,27-03-2018,2,UTTAR PRADESH,321,2018,3,13,3,27,NA,Spring,0
5776,27-03-2018,2,WEST BENGAL,1118,2018,3,13,3,27,NA,Spring,0
5777,28-03-2018,2,ASSAM,953,2018,3,13,4,28,NA,Spring,0
5778,28-03-2018,2,BIHAR,1103,2018,3,13,4,28,NA,Spring,0
5779,28-03-2018,2,CHHATTISGARH,883,2018,3,13,4,28,NA,Spring,0
5780,28-03-2018,2,GUJARAT,188,2018,3,13,4,28,NA,Spring,0
5781,28-03-2018,2,HARYANA,0,2018,3,13,4,28,NA,Spring,0
5782,28-03-2018,2,JHARKHAND,0,2018,3,13,4,28,NA,Spring,0
5783,28-03-2018,2,KERALA,1869,2018,3,13,4,28,NA,Spring,0
5784,28-03-2018,2,KARNATAKA,1728,2018,3,13,4,28,NA,Spring,0
5785,28-03-2018,2,MAHARASHTRA,319,2018,3,13,4,28,NA,Spring,0
5786,28-03-2018,2,MADHYA PRADESH,454,2018,3,13,4,28,NA,Spring,0
5787,28-03-2018,2,ORISSA,1210,2018,3,13,4,28,NA,Spring,0
5788,28-03-2018,2,PUNJAB,0,2018,3,13,4,28,NA,Spring,0
5789,28-03-2018,2,TAMIL NADU,3138,2018,3,13,4,28,NA,Spring,0
5790,28-03-2018,2,TRIPURA,499,2018,3,13,4,28,NA,Spring,0
5791,28-03-2018,2,UTTAR PRADESH,187,2018,3,13,4,28,NA,Spring,0
5792,28-03-2018,2,WEST BENGAL,709,2018,3,13,4,28,NA,Spring,0
5793,29-03-2018,2,ASSAM,702,2018,3,13,5,29,NA,Spring,0
5794,29-03-2018,2,BIHAR,533,2018,3,13,5,29,NA,Spring,0
5795,29-03-2018,2,CHHATTISGARH,713,2018,3,13,5,29,NA,Spring,0
5796,29-03-2018,2,GUJARAT,122,2018,3,13,5,29,NA,Spring,0
5797,29-03-2018,2,HARYANA,0,2018,3,13,5,29,NA,Spring,0
5798,29-03-2018,2,JHARKHAND,0,2018,3,13,5,29,NA,Spring,0
5799,29-03-2018,2,KERALA,1251,2018,3,13,5,29,NA,Spring,0
5800,29-03-2018,2,KARNATAKA,1816,2018,3,13,5,29,NA,Spring,0
5801,29-03-2018,2,MAHARASHTRA,187,2018,3,13,5,29,NA,Spring,0
5802,29-03-2018,2,MADHYA PRADESH,470,2018,3,13,5,29,NA,Spring,0
5803,29-03-2018,2,ORISSA,837,2018,3,13,5,29,NA,Spring,0
5804,29-03-2018,2,PUNJAB,0,2018,3,13,5,29,NA,Spring,0
5805,29-03-2018,2,TAMIL NADU,1866,2018,3,13,5,29,NA,Spring,0
5806,29-03-2018,2,TRIPURA,254,2018,3,13,5,29,NA,Spring,0
5807,29-03-2018,2,UTTAR PRADESH,139,2018,3,13,5,29,NA,Spring,0
5808,29-03-2018,2,WEST BENGAL,254,2018,3,13,5,29,NA,Spring,0
5809,30-03-2018,2,ASSAM,147,2018,3,13,6,30,Good Friday,Spring,Good Friday
5810,30-03-2018,2,BIHAR,575,2018,3,13,6,30,Good Friday,Spring,Good Friday
5811,30-03-2018,2,CHHATTISGARH,197,2018,3,13,6,30,Good Friday,Spring,Good Friday
5812,30-03-2018,2,GUJARAT,54,2018,3,13,6,30,Good Friday,Spring,Good Friday
5813,30-03-2018,2,HARYANA,0,2018,3,13,6,30,Good Friday,Spring,Good Friday
5814,30-03-2018,2,JHARKHAND,0,2018,3,13,6,30,Good Friday,Spring,Good Friday
5815,30-03-2018,2,KERALA,201,2018,3,13,6,30,Good Friday,Spring,Good Friday
5816,30-03-2018,2,KARNATAKA,992,2018,3,13,6,30,Good Friday,Spring,Good Friday
5817,30-03-2018,2,MAHARASHTRA,66,2018,3,13,6,30,Good Friday,Spring,Good Friday
5818,30-03-2018,2,MADHYA PRADESH,90,2018,3,13,6,30,Good Friday,Spring,Good Friday
5819,30-03-2018,2,ORISSA,238,2018,3,13,6,30,Good Friday,Spring,Good Friday
5820,30-03-2018,2,PUNJAB,0,2018,3,13,6,30,Good Friday,Spring,Good Friday
5821,30-03-2018,2,TAMIL NADU,716,2018,3,13,6,30,Good Friday,Spring,Good Friday
5822,30-03-2018,2,TRIPURA,82,2018,3,13,6,30,Good Friday,Spring,Good Friday
5823,30-03-2018,2,UTTAR PRADESH,73,2018,3,13,6,30,Good Friday,Spring,Good Friday
5824,30-03-2018,2,WEST BENGAL,95,2018,3,13,6,30,Good Friday,Spring,Good Friday
5825,31-03-2018,2,ASSAM,110,2018,3,13,7,31,NA,Spring,0
5826,31-03-2018,2,BIHAR,149,2018,3,13,7,31,NA,Spring,0
5827,31-03-2018,2,CHHATTISGARH,4,2018,3,13,7,31,NA,Spring,0
5828,31-03-2018,2,GUJARAT,6,2018,3,13,7,31,NA,Spring,0
5829,31-03-2018,2,HARYANA,0,2018,3,13,7,31,NA,Spring,0
5830,31-03-2018,2,JHARKHAND,0,2018,3,13,7,31,NA,Spring,0
5831,31-03-2018,2,KERALA,29,2018,3,13,7,31,NA,Spring,0
5832,31-03-2018,2,KARNATAKA,116,2018,3,13,7,31,NA,Spring,0
5833,31-03-2018,2,MAHARASHTRA,12,2018,3,13,7,31,NA,Spring,0
5834,31-03-2018,2,MADHYA PRADESH,24,2018,3,13,7,31,NA,Spring,0
5835,31-03-2018,2,ORISSA,30,2018,3,13,7,31,NA,Spring,0
5836,31-03-2018,2,PUNJAB,0,2018,3,13,7,31,NA,Spring,0
5837,31-03-2018,2,TAMIL NADU,167,2018,3,13,7,31,NA,Spring,0
5838,31-03-2018,2,TRIPURA,40,2018,3,13,7,31,NA,Spring,0
5839,31-03-2018,2,UTTAR PRADESH,6,2018,3,13,7,31,NA,Spring,0
5840,31-03-2018,2,WEST BENGAL,13,2018,3,13,7,31,NA,Spring,0
5841,01-04-2018,2,ASSAM,264,2018,4,14,1,1,NA,Summer,0
5842,01-04-2018,2,BIHAR,308,2018,4,14,1,1,NA,Summer,0
5843,01-04-2018,2,CHHATTISGARH,9,2018,4,14,1,1,NA,Summer,0
5844,01-04-2018,2,GUJARAT,16,2018,4,14,1,1,NA,Summer,0
5845,01-04-2018,2,HARYANA,0,2018,4,14,1,1,NA,Summer,0
5846,01-04-2018,2,JHARKHAND,0,2018,4,14,1,1,NA,Summer,0
5847,01-04-2018,2,KERALA,45,2018,4,14,1,1,NA,Summer,0
5848,01-04-2018,2,KARNATAKA,120,2018,4,14,1,1,NA,Summer,0
5849,01-04-2018,2,MAHARASHTRA,65,2018,4,14,1,1,NA,Summer,0
5850,01-04-2018,2,MADHYA PRADESH,31,2018,4,14,1,1,NA,Summer,0
5851,01-04-2018,2,ORISSA,112,2018,4,14,1,1,NA,Summer,0
5852,01-04-2018,2,PUNJAB,0,2018,4,14,1,1,NA,Summer,0
5853,01-04-2018,2,TAMIL NADU,464,2018,4,14,1,1,NA,Summer,0
5854,01-04-2018,2,TRIPURA,76,2018,4,14,1,1,NA,Summer,0
5855,01-04-2018,2,UTTAR PRADESH,5,2018,4,14,1,1,NA,Summer,0
5856,01-04-2018,2,WEST BENGAL,225,2018,4,14,1,1,NA,Summer,0
5857,02-04-2018,2,ASSAM,701,2018,4,14,2,2,NA,Summer,0
5858,02-04-2018,2,BIHAR,568,2018,4,14,2,2,NA,Summer,0
5859,02-04-2018,2,CHHATTISGARH,80,2018,4,14,2,2,NA,Summer,0
5860,02-04-2018,2,GUJARAT,83,2018,4,14,2,2,NA,Summer,0
5861,02-04-2018,2,HARYANA,0,2018,4,14,2,2,NA,Summer,0
5862,02-04-2018,2,JHARKHAND,0,2018,4,14,2,2,NA,Summer,0
5863,02-04-2018,2,KERALA,22,2018,4,14,2,2,NA,Summer,0
5864,02-04-2018,2,KARNATAKA,369,2018,4,14,2,2,NA,Summer,0
5865,02-04-2018,2,MAHARASHTRA,82,2018,4,14,2,2,NA,Summer,0
5866,02-04-2018,2,MADHYA PRADESH,10,2018,4,14,2,2,NA,Summer,0
5867,02-04-2018,2,ORISSA,132,2018,4,14,2,2,NA,Summer,0
5868,02-04-2018,2,PUNJAB,0,2018,4,14,2,2,NA,Summer,0
5869,02-04-2018,2,TAMIL NADU,962,2018,4,14,2,2,NA,Summer,0
5870,02-04-2018,2,TRIPURA,181,2018,4,14,2,2,NA,Summer,0
5871,02-04-2018,2,UTTAR PRADESH,23,2018,4,14,2,2,NA,Summer,0
5872,02-04-2018,2,WEST BENGAL,131,2018,4,14,2,2,NA,Summer,0
5873,03-04-2018,2,ASSAM,758,2018,4,14,3,3,NA,Summer,0
5874,03-04-2018,2,BIHAR,878,2018,4,14,3,3,NA,Summer,0
5875,03-04-2018,2,CHHATTISGARH,58,2018,4,14,3,3,NA,Summer,0
5876,03-04-2018,2,GUJARAT,85,2018,4,14,3,3,NA,Summer,0
5877,03-04-2018,2,HARYANA,0,2018,4,14,3,3,NA,Summer,0
5878,03-04-2018,2,JHARKHAND,0,2018,4,14,3,3,NA,Summer,0
5879,03-04-2018,2,KERALA,111,2018,4,14,3,3,NA,Summer,0
5880,03-04-2018,2,KARNATAKA,456,2018,4,14,3,3,NA,Summer,0
5881,03-04-2018,2,MAHARASHTRA,106,2018,4,14,3,3,NA,Summer,0
5882,03-04-2018,2,MADHYA PRADESH,46,2018,4,14,3,3,NA,Summer,0
5883,03-04-2018,2,ORISSA,153,2018,4,14,3,3,NA,Summer,0
5884,03-04-2018,2,PUNJAB,0,2018,4,14,3,3,NA,Summer,0
5885,03-04-2018,2,TAMIL NADU,1129,2018,4,14,3,3,NA,Summer,0
5886,03-04-2018,2,TRIPURA,251,2018,4,14,3,3,NA,Summer,0
5887,03-04-2018,2,UTTAR PRADESH,6,2018,4,14,3,3,NA,Summer,0
5888,03-04-2018,2,WEST BENGAL,125,2018,4,14,3,3,NA,Summer,0
5889,04-04-2018,2,ASSAM,915,2018,4,14,4,4,NA,Summer,0
5890,04-04-2018,2,BIHAR,930,2018,4,14,4,4,NA,Summer,0
5891,04-04-2018,2,CHHATTISGARH,120,2018,4,14,4,4,NA,Summer,0
5892,04-04-2018,2,GUJARAT,87,2018,4,14,4,4,NA,Summer,0
5893,04-04-2018,2,HARYANA,0,2018,4,14,4,4,NA,Summer,0
5894,04-04-2018,2,JHARKHAND,0,2018,4,14,4,4,NA,Summer,0
5895,04-04-2018,2,KERALA,102,2018,4,14,4,4,NA,Summer,0
5896,04-04-2018,2,KARNATAKA,696,2018,4,14,4,4,NA,Summer,0
5897,04-04-2018,2,MAHARASHTRA,184,2018,4,14,4,4,NA,Summer,0
5898,04-04-2018,2,MADHYA PRADESH,7,2018,4,14,4,4,NA,Summer,0
5899,04-04-2018,2,ORISSA,163,2018,4,14,4,4,NA,Summer,0
5900,04-04-2018,2,PUNJAB,0,2018,4,14,4,4,NA,Summer,0
5901,04-04-2018,2,TAMIL NADU,1049,2018,4,14,4,4,NA,Summer,0
5902,04-04-2018,2,TRIPURA,338,2018,4,14,4,4,NA,Summer,0
5903,04-04-2018,2,UTTAR PRADESH,31,2018,4,14,4,4,NA,Summer,0
5904,04-04-2018,2,WEST BENGAL,192,2018,4,14,4,4,NA,Summer,0
5905,05-04-2018,2,ASSAM,800,2018,4,14,5,5,NA,Summer,0
5906,05-04-2018,2,BIHAR,582,2018,4,14,5,5,NA,Summer,0
5907,05-04-2018,2,CHHATTISGARH,107,2018,4,14,5,5,NA,Summer,0
5908,05-04-2018,2,GUJARAT,131,2018,4,14,5,5,NA,Summer,0
5909,05-04-2018,2,HARYANA,0,2018,4,14,5,5,NA,Summer,0
5910,05-04-2018,2,JHARKHAND,0,2018,4,14,5,5,NA,Summer,0
5911,05-04-2018,2,KERALA,110,2018,4,14,5,5,NA,Summer,0
5912,05-04-2018,2,KARNATAKA,730,2018,4,14,5,5,NA,Summer,0
5913,05-04-2018,2,MAHARASHTRA,234,2018,4,14,5,5,NA,Summer,0
5914,05-04-2018,2,MADHYA PRADESH,57,2018,4,14,5,5,NA,Summer,0
5915,05-04-2018,2,ORISSA,256,2018,4,14,5,5,NA,Summer,0
5916,05-04-2018,2,PUNJAB,0,2018,4,14,5,5,NA,Summer,0
5917,05-04-2018,2,TAMIL NADU,976,2018,4,14,5,5,NA,Summer,0
5918,05-04-2018,2,TRIPURA,384,2018,4,14,5,5,NA,Summer,0
5919,05-04-2018,2,UTTAR PRADESH,64,2018,4,14,5,5,NA,Summer,0
5920,05-04-2018,2,WEST BENGAL,219,2018,4,14,5,5,NA,Summer,0
5921,06-04-2018,2,ASSAM,1205,2018,4,14,6,6,NA,Summer,0
5922,06-04-2018,2,BIHAR,1177,2018,4,14,6,6,NA,Summer,0
5923,06-04-2018,2,CHHATTISGARH,176,2018,4,14,6,6,NA,Summer,0
5924,06-04-2018,2,GUJARAT,126,2018,4,14,6,6,NA,Summer,0
5925,06-04-2018,2,HARYANA,0,2018,4,14,6,6,NA,Summer,0
5926,06-04-2018,2,JHARKHAND,0,2018,4,14,6,6,NA,Summer,0
5927,06-04-2018,2,KERALA,142,2018,4,14,6,6,NA,Summer,0
5928,06-04-2018,2,KARNATAKA,639,2018,4,14,6,6,NA,Summer,0
5929,06-04-2018,2,MAHARASHTRA,110,2018,4,14,6,6,NA,Summer,0
5930,06-04-2018,2,MADHYA PRADESH,69,2018,4,14,6,6,NA,Summer,0
5931,06-04-2018,2,ORISSA,403,2018,4,14,6,6,NA,Summer,0
5932,06-04-2018,2,PUNJAB,0,2018,4,14,6,6,NA,Summer,0
5933,06-04-2018,2,TAMIL NADU,894,2018,4,14,6,6,NA,Summer,0
5934,06-04-2018,2,TRIPURA,541,2018,4,14,6,6,NA,Summer,0
5935,06-04-2018,2,UTTAR PRADESH,136,2018,4,14,6,6,NA,Summer,0
5936,06-04-2018,2,WEST BENGAL,117,2018,4,14,6,6,NA,Summer,0
5937,07-04-2018,2,ASSAM,838,2018,4,14,7,7,NA,Summer,0
5938,07-04-2018,2,BIHAR,1226,2018,4,14,7,7,NA,Summer,0
5939,07-04-2018,2,CHHATTISGARH,142,2018,4,14,7,7,NA,Summer,0
5940,07-04-2018,2,GUJARAT,53,2018,4,14,7,7,NA,Summer,0
5941,07-04-2018,2,HARYANA,0,2018,4,14,7,7,NA,Summer,0
5942,07-04-2018,2,JHARKHAND,0,2018,4,14,7,7,NA,Summer,0
5943,07-04-2018,2,KERALA,84,2018,4,14,7,7,NA,Summer,0
5944,07-04-2018,2,KARNATAKA,662,2018,4,14,7,7,NA,Summer,0
5945,07-04-2018,2,MAHARASHTRA,196,2018,4,14,7,7,NA,Summer,0
5946,07-04-2018,2,MADHYA PRADESH,78,2018,4,14,7,7,NA,Summer,0
5947,07-04-2018,2,ORISSA,327,2018,4,14,7,7,NA,Summer,0
5948,07-04-2018,2,PUNJAB,0,2018,4,14,7,7,NA,Summer,0
5949,07-04-2018,2,TAMIL NADU,810,2018,4,14,7,7,NA,Summer,0
5950,07-04-2018,2,TRIPURA,430,2018,4,14,7,7,NA,Summer,0
5951,07-04-2018,2,UTTAR PRADESH,97,2018,4,14,7,7,NA,Summer,0
5952,07-04-2018,2,WEST BENGAL,80,2018,4,14,7,7,NA,Summer,0
5953,08-04-2018,2,ASSAM,785,2018,4,15,1,8,NA,Summer,0
5954,08-04-2018,2,BIHAR,1129,2018,4,15,1,8,NA,Summer,0
5955,08-04-2018,2,CHHATTISGARH,173,2018,4,15,1,8,NA,Summer,0
5956,08-04-2018,2,GUJARAT,153,2018,4,15,1,8,NA,Summer,0
5957,08-04-2018,2,HARYANA,0,2018,4,15,1,8,NA,Summer,0
5958,08-04-2018,2,JHARKHAND,0,2018,4,15,1,8,NA,Summer,0
5959,08-04-2018,2,KERALA,60,2018,4,15,1,8,NA,Summer,0
5960,08-04-2018,2,KARNATAKA,594,2018,4,15,1,8,NA,Summer,0
5961,08-04-2018,2,MAHARASHTRA,211,2018,4,15,1,8,NA,Summer,0
5962,08-04-2018,2,MADHYA PRADESH,183,2018,4,15,1,8,NA,Summer,0
5963,08-04-2018,2,ORISSA,586,2018,4,15,1,8,NA,Summer,0
5964,08-04-2018,2,PUNJAB,0,2018,4,15,1,8,NA,Summer,0
5965,08-04-2018,2,TAMIL NADU,581,2018,4,15,1,8,NA,Summer,0
5966,08-04-2018,2,TRIPURA,459,2018,4,15,1,8,NA,Summer,0
5967,08-04-2018,2,UTTAR PRADESH,80,2018,4,15,1,8,NA,Summer,0
5968,08-04-2018,2,WEST BENGAL,190,2018,4,15,1,8,NA,Summer,0
5969,09-04-2018,2,ASSAM,1158,2018,4,15,2,9,NA,Summer,0
5970,09-04-2018,2,BIHAR,1969,2018,4,15,2,9,NA,Summer,0
5971,09-04-2018,2,CHHATTISGARH,200,2018,4,15,2,9,NA,Summer,0
5972,09-04-2018,2,GUJARAT,39,2018,4,15,2,9,NA,Summer,0
5973,09-04-2018,2,HARYANA,0,2018,4,15,2,9,NA,Summer,0
5974,09-04-2018,2,JHARKHAND,0,2018,4,15,2,9,NA,Summer,0
5975,09-04-2018,2,KERALA,105,2018,4,15,2,9,NA,Summer,0
5976,09-04-2018,2,KARNATAKA,653,2018,4,15,2,9,NA,Summer,0
5977,09-04-2018,2,MAHARASHTRA,307,2018,4,15,2,9,NA,Summer,0
5978,09-04-2018,2,MADHYA PRADESH,287,2018,4,15,2,9,NA,Summer,0
5979,09-04-2018,2,ORISSA,381,2018,4,15,2,9,NA,Summer,0
5980,09-04-2018,2,PUNJAB,0,2018,4,15,2,9,NA,Summer,0
5981,09-04-2018,2,TAMIL NADU,783,2018,4,15,2,9,NA,Summer,0
5982,09-04-2018,2,TRIPURA,380,2018,4,15,2,9,NA,Summer,0
5983,09-04-2018,2,UTTAR PRADESH,126,2018,4,15,2,9,NA,Summer,0
5984,09-04-2018,2,WEST BENGAL,146,2018,4,15,2,9,NA,Summer,0
5985,10-04-2018,2,ASSAM,1019,2018,4,15,3,10,NA,Summer,0
5986,10-04-2018,2,BIHAR,1557,2018,4,15,3,10,NA,Summer,0
5987,10-04-2018,2,CHHATTISGARH,391,2018,4,15,3,10,NA,Summer,0
5988,10-04-2018,2,GUJARAT,152,2018,4,15,3,10,NA,Summer,0
5989,10-04-2018,2,HARYANA,0,2018,4,15,3,10,NA,Summer,0
5990,10-04-2018,2,JHARKHAND,0,2018,4,15,3,10,NA,Summer,0
5991,10-04-2018,2,KERALA,28,2018,4,15,3,10,NA,Summer,0
5992,10-04-2018,2,KARNATAKA,880,2018,4,15,3,10,NA,Summer,0
5993,10-04-2018,2,MAHARASHTRA,487,2018,4,15,3,10,NA,Summer,0
5994,10-04-2018,2,MADHYA PRADESH,262,2018,4,15,3,10,NA,Summer,0
5995,10-04-2018,2,ORISSA,875,2018,4,15,3,10,NA,Summer,0
5996,10-04-2018,2,PUNJAB,0,2018,4,15,3,10,NA,Summer,0
5997,10-04-2018,2,TAMIL NADU,1258,2018,4,15,3,10,NA,Summer,0
5998,10-04-2018,2,TRIPURA,494,2018,4,15,3,10,NA,Summer,0
5999,10-04-2018,2,UTTAR PRADESH,143,2018,4,15,3,10,NA,Summer,0
6000,10-04-2018,2,WEST BENGAL,239,2018,4,15,3,10,NA,Summer,0
6001,11-04-2018,2,ASSAM,1373,2018,4,15,4,11,NA,Summer,0
6002,11-04-2018,2,BIHAR,3055,2018,4,15,4,11,NA,Summer,0
6003,11-04-2018,2,CHHATTISGARH,577,2018,4,15,4,11,NA,Summer,0
6004,11-04-2018,2,GUJARAT,614,2018,4,15,4,11,NA,Summer,0
6005,11-04-2018,2,HARYANA,0,2018,4,15,4,11,NA,Summer,0
6006,11-04-2018,2,JHARKHAND,0,2018,4,15,4,11,NA,Summer,0
6007,11-04-2018,2,KERALA,348,2018,4,15,4,11,NA,Summer,0
6008,11-04-2018,2,KARNATAKA,2281,2018,4,15,4,11,NA,Summer,0
6009,11-04-2018,2,MAHARASHTRA,613,2018,4,15,4,11,NA,Summer,0
6010,11-04-2018,2,MADHYA PRADESH,789,2018,4,15,4,11,NA,Summer,0
6011,11-04-2018,2,ORISSA,2131,2018,4,15,4,11,NA,Summer,0
6012,11-04-2018,2,PUNJAB,0,2018,4,15,4,11,NA,Summer,0
